ResponseId,id,Age,Race,secular1_4religious,Eng,Eng_2_TEXT,Emp_status,Income,Education,Gender,pol_party,pol_party_4_TEXT,polSocConservative1_7liberal,polEconConservative1_7liberal,self1_other0,private1_public0,MG_1,MG_2,Rating_1,Rating_2,Rating_3,Rating_4,Rating_5,Rating_6,Rating_7,Rating_8,Rating_9,Rating_10,vignette_1,vignette_2,vignette_3,vignette_4,vignette_5,vignette_6,vignette_7,vignette_8,vignette_9,vignette_10,vignette_11,vignette_12,vignette_13,vignette_14,vignette_15,vignette_16,vignette_17
R_UxBNtmkKoiB9thD,720,47,White or Caucasian,1,English,NA,Self-employed,"$20,000 - $29,999",Bachelor's degree,Male,Republican,NA,1,4,1,0,6,6,6,6,6,3,5,5,5,5,2,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
R_cFLfdbtRM0ZOExz,721,36,White or Caucasian,4,English,NA,Employed full time (30 hours or more a week),"$20,000 - $29,999",Some College,Male,Independent,NA,4,4,0,1,5,4,5,5,5,4,4,4,4,4,4,4,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
R_cFLfdbtRM0ZOExz,721,36,White or Caucasian,4,English,NA,Employed full time (30 hours or more a week),"$20,000 - $29,999",Some College,Male,Independent,NA,4,4,0,1,5,4,5,4,4,4,4,4,4,5,4,4,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
R_cFLfdbtRM0ZOExz,721,36,White or Caucasian,4,English,NA,Employed full time (30 hours or more a week),"$20,000 - $29,999",Some College,Male,Independent,NA,4,4,0,1,5,4,5,5,5,4,4,4,4,4,4,4,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
R_cFLfdbtRM0ZOExz,721,36,White or Caucasian,4,English,NA,Employed full time (30 hours or more a week),"$20,000 - $29,999",Some College,Male,Independent,NA,4,4,0,1,7,4,6,4,7,4,4,4,4,5,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
R_cFLfdbtRM0ZOExz,721,36,White or Caucasian,4,English,NA,Employed full time (30 hours or more a week),"$20,000 - $29,999",Some College,Male,Independent,NA,4,4,0,1,5,4,5,5,5,4,4,4,4,4,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
R_1jVpr7BSNdPvZfk,722,38,Asian,2,English,NA,Employed full time (30 hours or more a week),"$100,000 - $149,999","Postgraduate degree (e.g., Master's Degree, Professional Degree, Doctorate Degree)",Female,Independent,NA,5,3,0,1,7,7,7,7,7,1,1,2,4,5,5,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
R_1jVpr7BSNdPvZfk,722,38,Asian,2,English,NA,Employed full time (30 hours or more a week),"$100,000 - $149,999","Postgraduate degree (e.g., Master's Degree, Professional Degree, Doctorate Degree)",Female,Independent,NA,5,3,0,1,7,5,6,7,6,2,2,6,1,7,5,3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
R_1jVpr7BSNdPvZfk,722,38,Asian,2,English,NA,Employed full time (30 hours or more a week),"$100,000 - $149,999","Postgraduate degree (e.g., Master's Degree, Professional Degree, Doctorate Degree)",Female,Independent,NA,5,3,0,1,6,5,6,5,6,3,3,2,2,6,2,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
R_1jVpr7BSNdPvZfk,722,38,Asian,2,English,NA,Employed full time (30 hours or more a week),"$100,000 - $149,999","Postgraduate degree (e.g., Master's Degree, Professional Degree, Doctorate Degree)",Female,Independent,NA,5,3,0,1,6,6,6,6,7,5,4,3,3,6,6,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
R_1jVpr7BSNdPvZfk,722,38,Asian,2,English,NA,Employed full time (30 hours or more a week),"$100,000 - $149,999","Postgraduate degree (e.g., Master's Degree, Professional Degree, Doctorate Degree)",Female,Independent,NA,5,3,0,1,7,7,7,6,6,2,2,1,2,5,5,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
R_3PUfh4mDqTaSOzn,723,54,Black or African American,1,English,NA,Self-employed,"$50,000 - $74,999",Associate degree,Female,Democrat,NA,6,6,1,0,4,4,4,4,4,4,4,4,4,4,6,4,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
R_3PUfh4mDqTaSOzn,723,54,Black or African American,1,English,NA,Self-employed,"$50,000 - $74,999",Associate degree,Female,Democrat,NA,6,6,1,0,4,4,6,4,4,4,4,4,4,4,6,6,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
R_3PUfh4mDqTaSOzn,723,54,Black or African American,1,English,NA,Self-employed,"$50,000 - $74,999",Associate degree,Female,Democrat,NA,6,6,1,0,5,4,6,4,4,4,2,4,2,4,6,6,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
R_3PUfh4mDqTaSOzn,723,54,Black or African American,1,English,NA,Self-employed,"$50,000 - $74,999",Associate degree,Female,Democrat,NA,6,6,1,0,4,4,4,4,4,4,4,4,4,4,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
R_3PUfh4mDqTaSOzn,723,54,Black or African American,1,English,NA,Self-employed,"$50,000 - $74,999",Associate degree,Female,Democrat,NA,6,6,1,0,4,4,4,4,4,4,4,4,4,4,6,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
R_2YXQkqMD5NE3uSn,724,66,Asian,1,Other (please specify),tamil,Retired,"More than $150,000","Postgraduate degree (e.g., Master's Degree, Professional Degree, Doctorate Degree)",Male,Republican,NA,3,2,1,1,6,6,5,4,5,3,3,4,3,5,5,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
R_2YXQkqMD5NE3uSn,724,66,Asian,1,Other (please specify),tamil,Retired,"More than $150,000","Postgraduate degree (e.g., Master's Degree, Professional Degree, Doctorate Degree)",Male,Republican,NA,3,2,1,1,6,6,5,4,5,3,3,4,3,5,5,5,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
R_2YXQkqMD5NE3uSn,724,66,Asian,1,Other (please specify),tamil,Retired,"More than $150,000","Postgraduate degree (e.g., Master's Degree, Professional Degree, Doctorate Degree)",Male,Republican,NA,3,2,1,1,6,6,5,4,5,4,3,3,3,5,5,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
R_2YXQkqMD5NE3uSn,724,66,Asian,1,Other (please specify),tamil,Retired,"More than $150,000","Postgraduate degree (e.g., Master's Degree, Professional Degree, Doctorate Degree)",Male,Republican,NA,3,2,1,1,6,6,5,4,5,3,3,3,3,5,5,3,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
R_2YXQkqMD5NE3uSn,724,66,Asian,1,Other (please specify),tamil,Retired,"More than $150,000","Postgraduate degree (e.g., Master's Degree, Professional Degree, Doctorate Degree)",Male,Republican,NA,3,2,1,1,6,6,5,4,6,4,3,3,3,6,5,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
R_1DqnB6hoX8NwPSA,725,69,"White or Caucasian,American Indian/Native American or Alaska Native",2,English,NA,Retired,"$50,000 - $74,999",Bachelor's degree,Male,Independent,NA,3,2,1,1,6,6,6,4,7,1,1,1,1,2,6,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
R_1DqnB6hoX8NwPSA,725,69,"White or Caucasian,American Indian/Native American or Alaska Native",2,English,NA,Retired,"$50,000 - $74,999",Bachelor's degree,Male,Independent,NA,3,2,1,1,4,4,6,4,6,1,1,1,1,1,6,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
R_1DqnB6hoX8NwPSA,725,69,"White or Caucasian,American Indian/Native American or Alaska Native",2,English,NA,Retired,"$50,000 - $74,999",Bachelor's degree,Male,Independent,NA,3,2,1,1,6,4,6,4,7,1,1,1,1,1,4,4,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
R_1DqnB6hoX8NwPSA,725,69,"White or Caucasian,American Indian/Native American or Alaska Native",2,English,NA,Retired,"$50,000 - $74,999",Bachelor's degree,Male,Independent,NA,3,2,1,1,4,4,6,4,6,1,1,1,1,1,6,4,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
R_1DqnB6hoX8NwPSA,725,69,"White or Caucasian,American Indian/Native American or Alaska Native",2,English,NA,Retired,"$50,000 - $74,999",Bachelor's degree,Male,Independent,NA,3,2,1,1,6,4,6,4,6,1,1,1,1,2,6,4,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
R_2WYmC9q7silphrl,726,78,White or Caucasian,3,English,NA,Retired,"$10,000 - $19,999","Postgraduate degree (e.g., Master's Degree, Professional Degree, Doctorate Degree)",Male,Independent,NA,1,1,1,0,4,4,5,4,4,7,6,6,7,5,3,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
R_2WYmC9q7silphrl,726,78,White or Caucasian,3,English,NA,Retired,"$10,000 - $19,999","Postgraduate degree (e.g., Master's Degree, Professional Degree, Doctorate Degree)",Male,Independent,NA,1,1,1,0,5,4,4,4,4,4,6,5,6,5,4,5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
R_2WYmC9q7silphrl,726,78,White or Caucasian,3,English,NA,Retired,"$10,000 - $19,999","Postgraduate degree (e.g., Master's Degree, Professional Degree, Doctorate Degree)",Male,Independent,NA,1,1,1,0,6,4,6,6,6,4,4,5,4,6,5,5,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
R_2WYmC9q7silphrl,726,78,White or Caucasian,3,English,NA,Retired,"$10,000 - $19,999","Postgraduate degree (e.g., Master's Degree, Professional Degree, Doctorate Degree)",Male,Independent,NA,1,1,1,0,5,4,6,5,3,3,4,4,3,4,4,3,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
R_2WYmC9q7silphrl,726,78,White or Caucasian,3,English,NA,Retired,"$10,000 - $19,999","Postgraduate degree (e.g., Master's Degree, Professional Degree, Doctorate Degree)",Male,Independent,NA,1,1,1,0,5,4,5,6,5,3,4,4,3,5,3,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
R_3CT0k9gUNSqEyep,727,30,White or Caucasian,2,English,NA,Employed part time (up to 29 hours a week),"$10,000 - $19,999",High school / GED,Male,Republican,NA,3,3,0,0,5,6,6,5,5,5,5,3,3,6,5,6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
R_3CT0k9gUNSqEyep,727,30,White or Caucasian,2,English,NA,Employed part time (up to 29 hours a week),"$10,000 - $19,999",High school / GED,Male,Republican,NA,3,3,0,0,7,6,5,2,3,3,3,2,3,5,2,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
R_3CT0k9gUNSqEyep,727,30,White or Caucasian,2,English,NA,Employed part time (up to 29 hours a week),"$10,000 - $19,999",High school / GED,Male,Republican,NA,3,3,0,0,6,6,5,6,2,3,2,3,3,5,5,5,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
R_3CT0k9gUNSqEyep,727,30,White or Caucasian,2,English,NA,Employed part time (up to 29 hours a week),"$10,000 - $19,999",High school / GED,Male,Republican,NA,3,3,0,0,6,6,4,6,5,5,6,5,5,7,6,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
R_3CT0k9gUNSqEyep,727,30,White or Caucasian,2,English,NA,Employed part time (up to 29 hours a week),"$10,000 - $19,999",High school / GED,Male,Republican,NA,3,3,0,0,6,5,6,5,6,5,3,3,5,5,5,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
R_3EGACViI1L9OlV8,728,27,White or Caucasian,3,English,NA,Employed full time (30 hours or more a week),"$50,000 - $74,999",Bachelor's degree,Male,Republican,NA,3,3,0,0,7,6,7,6,7,6,6,7,6,6,7,6,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
R_3EGACViI1L9OlV8,728,27,White or Caucasian,3,English,NA,Employed full time (30 hours or more a week),"$50,000 - $74,999",Bachelor's degree,Male,Republican,NA,3,3,0,0,7,7,6,7,6,7,6,6,6,6,7,7,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
R_3EGACViI1L9OlV8,728,27,White or Caucasian,3,English,NA,Employed full time (30 hours or more a week),"$50,000 - $74,999",Bachelor's degree,Male,Republican,NA,3,3,0,0,7,7,6,6,7,6,6,7,7,7,6,6,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
R_3EGACViI1L9OlV8,728,27,White or Caucasian,3,English,NA,Employed full time (30 hours or more a week),"$50,000 - $74,999",Bachelor's degree,Male,Republican,NA,3,3,0,0,6,6,7,6,7,7,6,6,6,7,6,6,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
R_3EGACViI1L9OlV8,728,27,White or Caucasian,3,English,NA,Employed full time (30 hours or more a week),"$50,000 - $74,999",Bachelor's degree,Male,Republican,NA,3,3,0,0,2,2,7,6,6,7,5,6,6,6,7,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
R_3PKWQopSNIf6pQT,729,29,White or Caucasian,1,English,NA,Employed full time (30 hours or more a week),"$74,999- $99,999",Bachelor's degree,Female,Democrat,NA,5,6,0,0,7,5,6,6,7,6,7,7,6,6,5,7,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
R_3PKWQopSNIf6pQT,729,29,White or Caucasian,1,English,NA,Employed full time (30 hours or more a week),"$74,999- $99,999",Bachelor's degree,Female,Democrat,NA,5,6,0,0,5,7,5,7,7,5,6,5,6,7,7,6,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
R_3PKWQopSNIf6pQT,729,29,White or Caucasian,1,English,NA,Employed full time (30 hours or more a week),"$74,999- $99,999",Bachelor's degree,Female,Democrat,NA,5,6,0,0,7,5,6,5,7,7,6,6,7,5,5,5,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
R_3PKWQopSNIf6pQT,729,29,White or Caucasian,1,English,NA,Employed full time (30 hours or more a week),"$74,999- $99,999",Bachelor's degree,Female,Democrat,NA,5,6,0,0,5,5,5,5,5,6,7,7,5,6,7,6,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
R_3PKWQopSNIf6pQT,729,29,White or Caucasian,1,English,NA,Employed full time (30 hours or more a week),"$74,999- $99,999",Bachelor's degree,Female,Democrat,NA,5,6,0,0,7,5,5,6,5,6,6,7,5,7,6,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
R_3MLsnFmBkvl1AHA,730,40,White or Caucasian,1,English,NA,Employed full time (30 hours or more a week),"$100,000 - $149,999",Bachelor's degree,Male,Democrat,NA,7,7,1,0,7,7,6,6,6,2,3,3,3,3,4,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
R_3MLsnFmBkvl1AHA,730,40,White or Caucasian,1,English,NA,Employed full time (30 hours or more a week),"$100,000 - $149,999",Bachelor's degree,Male,Democrat,NA,7,7,1,0,7,7,4,4,4,2,2,4,2,4,4,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
R_3MLsnFmBkvl1AHA,730,40,White or Caucasian,1,English,NA,Employed full time (30 hours or more a week),"$100,000 - $149,999",Bachelor's degree,Male,Democrat,NA,7,7,1,0,7,6,7,5,5,1,2,2,2,1,2,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
R_3MLsnFmBkvl1AHA,730,40,White or Caucasian,1,English,NA,Employed full time (30 hours or more a week),"$100,000 - $149,999",Bachelor's degree,Male,Democrat,NA,7,7,1,0,6,6,6,6,7,3,3,3,2,3,4,4,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
R_3MLsnFmBkvl1AHA,730,40,White or Caucasian,1,English,NA,Employed full time (30 hours or more a week),"$100,000 - $149,999",Bachelor's degree,Male,Democrat,NA,7,7,1,0,4,4,4,4,4,3,2,2,4,3,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
R_yWofa7QKNzRMNBn,731,39,White or Caucasian,2,English,NA,Self-employed,"$30,000 - $39,999","Postgraduate degree (e.g., Master's Degree, Professional Degree, Doctorate Degree)",Male,Independent,NA,4,4,0,1,4,4,4,4,4,4,4,4,4,4,4,4,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
R_yWofa7QKNzRMNBn,731,39,White or Caucasian,2,English,NA,Self-employed,"$30,000 - $39,999","Postgraduate degree (e.g., Master's Degree, Professional Degree, Doctorate Degree)",Male,Independent,NA,4,4,0,1,4,4,4,4,4,4,4,4,4,4,4,4,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
R_yWofa7QKNzRMNBn,731,39,White or Caucasian,2,English,NA,Self-employed,"$30,000 - $39,999","Postgraduate degree (e.g., Master's Degree, Professional Degree, Doctorate Degree)",Male,Independent,NA,4,4,0,1,4,4,4,4,4,4,4,4,4,4,4,4,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
R_yWofa7QKNzRMNBn,731,39,White or Caucasian,2,English,NA,Self-employed,"$30,000 - $39,999","Postgraduate degree (e.g., Master's Degree, Professional Degree, Doctorate Degree)",Male,Independent,NA,4,4,0,1,4,4,4,4,4,4,4,4,4,4,4,4,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
R_yWofa7QKNzRMNBn,731,39,White or Caucasian,2,English,NA,Self-employed,"$30,000 - $39,999","Postgraduate degree (e.g., Master's Degree, Professional Degree, Doctorate Degree)",Male,Independent,NA,4,4,0,1,4,4,4,4,4,4,4,4,4,4,4,4,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
R_4SmqbXulwBgOpwd,732,42,Black or African American,3,English,NA,Employed full time (30 hours or more a week),"More than $150,000",Bachelor's degree,Male,Democrat,NA,6,4,1,0,4,6,6,7,6,7,6,7,7,7,6,6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
R_4SmqbXulwBgOpwd,732,42,Black or African American,3,English,NA,Employed full time (30 hours or more a week),"More than $150,000",Bachelor's degree,Male,Democrat,NA,6,4,1,0,7,7,7,7,7,7,7,7,7,7,7,7,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
R_4SmqbXulwBgOpwd,732,42,Black or African American,3,English,NA,Employed full time (30 hours or more a week),"More than $150,000",Bachelor's degree,Male,Democrat,NA,6,4,1,0,7,7,6,6,6,6,6,6,6,6,6,6,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
R_4SmqbXulwBgOpwd,732,42,Black or African American,3,English,NA,Employed full time (30 hours or more a week),"More than $150,000",Bachelor's degree,Male,Democrat,NA,6,4,1,0,6,6,6,6,6,6,6,6,6,6,6,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
R_4SmqbXulwBgOpwd,732,42,Black or African American,3,English,NA,Employed full time (30 hours or more a week),"More than $150,000",Bachelor's degree,Male,Democrat,NA,6,4,1,0,6,6,6,6,6,6,6,6,6,6,6,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
R_2VmXcClu1AjzIPQ,733,51,White or Caucasian,2,English,NA,Employed full time (30 hours or more a week),"$74,999- $99,999","Postgraduate degree (e.g., Master's Degree, Professional Degree, Doctorate Degree)",Female,Independent,NA,2,2,1,1,6,6,6,6,6,1,1,1,1,4,6,6,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
R_2VmXcClu1AjzIPQ,733,51,White or Caucasian,2,English,NA,Employed full time (30 hours or more a week),"$74,999- $99,999","Postgraduate degree (e.g., Master's Degree, Professional Degree, Doctorate Degree)",Female,Independent,NA,2,2,1,1,6,6,7,6,7,1,1,1,1,4,6,7,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
R_2VmXcClu1AjzIPQ,733,51,White or Caucasian,2,English,NA,Employed full time (30 hours or more a week),"$74,999- $99,999","Postgraduate degree (e.g., Master's Degree, Professional Degree, Doctorate Degree)",Female,Independent,NA,2,2,1,1,6,6,6,6,6,1,1,1,1,4,6,6,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
R_2VmXcClu1AjzIPQ,733,51,White or Caucasian,2,English,NA,Employed full time (30 hours or more a week),"$74,999- $99,999","Postgraduate degree (e.g., Master's Degree, Professional Degree, Doctorate Degree)",Female,Independent,NA,2,2,1,1,6,6,6,6,6,1,1,1,1,4,6,6,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
R_2VmXcClu1AjzIPQ,733,51,White or Caucasian,2,English,NA,Employed full time (30 hours or more a week),"$74,999- $99,999","Postgraduate degree (e.g., Master's Degree, Professional Degree, Doctorate Degree)",Female,Independent,NA,2,2,1,1,6,6,6,6,6,1,1,1,1,4,6,6,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
R_2WB8nezOujp9Hbm,734,36,White or Caucasian,2,English,NA,Employed full time (30 hours or more a week),"$50,000 - $74,999",Bachelor's degree,Female,Republican,NA,2,2,0,1,7,6,7,7,7,1,1,2,2,4,7,7,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
R_2WB8nezOujp9Hbm,734,36,White or Caucasian,2,English,NA,Employed full time (30 hours or more a week),"$50,000 - $74,999",Bachelor's degree,Female,Republican,NA,2,2,0,1,7,5,7,6,6,2,1,2,2,4,6,6,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
R_2WB8nezOujp9Hbm,734,36,White or Caucasian,2,English,NA,Employed full time (30 hours or more a week),"$50,000 - $74,999",Bachelor's degree,Female,Republican,NA,2,2,0,1,6,5,6,6,5,2,2,2,2,4,4,5,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
R_2WB8nezOujp9Hbm,734,36,White or Caucasian,2,English,NA,Employed full time (30 hours or more a week),"$50,000 - $74,999",Bachelor's degree,Female,Republican,NA,2,2,0,1,7,5,7,6,5,1,1,1,1,4,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
R_2WB8nezOujp9Hbm,734,36,White or Caucasian,2,English,NA,Employed full time (30 hours or more a week),"$50,000 - $74,999",Bachelor's degree,Female,Republican,NA,2,2,0,1,6,5,7,6,5,3,4,4,4,4,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
R_2eRs2u2xTWN4VY5,735,26,White or Caucasian,1,English,NA,Self-employed,"$10,000 - $19,999",Some College,Non-binary/Other,Democrat,NA,6,6,0,0,5,4,6,4,5,4,2,2,2,4,3,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
R_2eRs2u2xTWN4VY5,735,26,White or Caucasian,1,English,NA,Self-employed,"$10,000 - $19,999",Some College,Non-binary/Other,Democrat,NA,6,6,0,0,5,4,4,4,6,2,3,2,2,3,5,6,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
R_2eRs2u2xTWN4VY5,735,26,White or Caucasian,1,English,NA,Self-employed,"$10,000 - $19,999",Some College,Non-binary/Other,Democrat,NA,6,6,0,0,6,4,5,4,4,5,5,5,4,4,5,4,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
R_2eRs2u2xTWN4VY5,735,26,White or Caucasian,1,English,NA,Self-employed,"$10,000 - $19,999",Some College,Non-binary/Other,Democrat,NA,6,6,0,0,5,4,6,4,5,2,3,3,3,4,4,3,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
R_2eRs2u2xTWN4VY5,735,26,White or Caucasian,1,English,NA,Self-employed,"$10,000 - $19,999",Some College,Non-binary/Other,Democrat,NA,6,6,0,0,4,4,5,5,4,4,2,3,3,5,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
R_1GDJEG1B4xHWaPX,736,39,White or Caucasian,2,English,NA,Employed full time (30 hours or more a week),"$100,000 - $149,999",Some College,Female,Democrat,NA,5,5,0,1,5,4,5,5,5,6,4,6,2,4,4,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
R_1GDJEG1B4xHWaPX,736,39,White or Caucasian,2,English,NA,Employed full time (30 hours or more a week),"$100,000 - $149,999",Some College,Female,Democrat,NA,5,5,0,1,6,6,5,5,5,6,5,3,5,6,4,6,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
R_1GDJEG1B4xHWaPX,736,39,White or Caucasian,2,English,NA,Employed full time (30 hours or more a week),"$100,000 - $149,999",Some College,Female,Democrat,NA,5,5,0,1,6,6,6,5,5,2,1,1,1,5,4,5,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
R_1GDJEG1B4xHWaPX,736,39,White or Caucasian,2,English,NA,Employed full time (30 hours or more a week),"$100,000 - $149,999",Some College,Female,Democrat,NA,5,5,0,1,6,6,5,6,5,1,5,5,2,4,2,4,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
R_1GDJEG1B4xHWaPX,736,39,White or Caucasian,2,English,NA,Employed full time (30 hours or more a week),"$100,000 - $149,999",Some College,Female,Democrat,NA,5,5,0,1,6,6,5,2,5,2,1,1,1,6,5,4,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
R_2alzqB0m77AAaqL,737,34,Asian,2,Other (please specify),Chinese,Employed full time (30 hours or more a week),"More than $150,000","Postgraduate degree (e.g., Master's Degree, Professional Degree, Doctorate Degree)",Male,Republican,NA,3,3,0,0,5,5,5,5,5,5,4,4,5,4,5,4,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
R_2alzqB0m77AAaqL,737,34,Asian,2,Other (please specify),Chinese,Employed full time (30 hours or more a week),"More than $150,000","Postgraduate degree (e.g., Master's Degree, Professional Degree, Doctorate Degree)",Male,Republican,NA,3,3,0,0,4,4,4,4,4,4,4,4,4,5,4,4,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
R_2alzqB0m77AAaqL,737,34,Asian,2,Other (please specify),Chinese,Employed full time (30 hours or more a week),"More than $150,000","Postgraduate degree (e.g., Master's Degree, Professional Degree, Doctorate Degree)",Male,Republican,NA,3,3,0,0,5,5,5,5,5,5,4,4,4,4,5,5,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
R_2alzqB0m77AAaqL,737,34,Asian,2,Other (please specify),Chinese,Employed full time (30 hours or more a week),"More than $150,000","Postgraduate degree (e.g., Master's Degree, Professional Degree, Doctorate Degree)",Male,Republican,NA,3,3,0,0,4,4,4,4,4,4,5,5,5,5,4,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
R_2alzqB0m77AAaqL,737,34,Asian,2,Other (please specify),Chinese,Employed full time (30 hours or more a week),"More than $150,000","Postgraduate degree (e.g., Master's Degree, Professional Degree, Doctorate Degree)",Male,Republican,NA,3,3,0,0,5,5,5,5,5,5,5,5,5,5,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
R_2s1QoUaAc7NZLBA,738,25,White or Caucasian,1,English,NA,Employed full time (30 hours or more a week),"$10,000 - $19,999",Bachelor's degree,Non-binary/Other,Democrat,NA,7,7,1,0,7,7,7,7,7,2,2,2,2,5,2,6,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
R_2s1QoUaAc7NZLBA,738,25,White or Caucasian,1,English,NA,Employed full time (30 hours or more a week),"$10,000 - $19,999",Bachelor's degree,Non-binary/Other,Democrat,NA,7,7,1,0,6,6,6,6,6,5,5,5,5,6,6,6,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
R_2s1QoUaAc7NZLBA,738,25,White or Caucasian,1,English,NA,Employed full time (30 hours or more a week),"$10,000 - $19,999",Bachelor's degree,Non-binary/Other,Democrat,NA,7,7,1,0,7,6,4,4,4,6,6,6,6,5,3,3,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
