response_id,id,age,race,secular1_4religious,eng,eng_2_text,emp_status,income,education,gender,pol_party,pol_party_4_text,pol_soc_conservative1_7liberal,pol_econ_conservative1_7liberal,condition,vignette,private1_public0,self1_other0_engagement,self1_other0_rating,mg,tr,motive_1,motive_2,motive_3,motive_4,motive_5,motive_6,motive_7,motive_8,motive_9,motive_10,vignette_1,vignette_2,vignette_3,vignette_4,vignette_5,vignette_6,vignette_7,vignette_8,vignette_9,vignette_10,vignette_11,vignette_12,vignette_13,vignette_14,vignette_15,vignette_16,vignette_17
R_XSsG9RK5hUIKp8t,802,33,White or Caucasian,2,English,NA,Employed full time (30 hours or more a week),"$74,999- $99,999",Some College,Male,Republican,NA,2,2,Private_Other_Self,vignette_10,1,0,1,6,5,6,6,6,2,2,2,2,6,5,4,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
R_XSsG9RK5hUIKp8t,802,33,White or Caucasian,2,English,NA,Employed full time (30 hours or more a week),"$74,999- $99,999",Some College,Male,Republican,NA,2,2,Private_Other_Self,vignette_13,1,0,1,7,6,6,5,6,2,2,2,2,5,6,4,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
R_UGffaFZTDBrPA53,803,62,White or Caucasian,2,English,NA,Retired,"$30,000 - $39,999","Postgraduate degree (e.g., Master's Degree, Professional Degree, Doctorate Degree)",Female,Republican,NA,3,3,Public_Self_Other,vignette_1,0,1,0,4,4,5,5,5,2,2,2,2,2,4,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
R_UGffaFZTDBrPA53,803,62,White or Caucasian,2,English,NA,Retired,"$30,000 - $39,999","Postgraduate degree (e.g., Master's Degree, Professional Degree, Doctorate Degree)",Female,Republican,NA,3,3,Public_Self_Other,vignette_2,0,1,0,5,4,5,5,5,2,2,2,2,2,5,5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
R_UGffaFZTDBrPA53,803,62,White or Caucasian,2,English,NA,Retired,"$30,000 - $39,999","Postgraduate degree (e.g., Master's Degree, Professional Degree, Doctorate Degree)",Female,Republican,NA,3,3,Public_Self_Other,vignette_3,0,1,0,6,6,6,6,6,2,2,2,2,2,6,6,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
R_UGffaFZTDBrPA53,803,62,White or Caucasian,2,English,NA,Retired,"$30,000 - $39,999","Postgraduate degree (e.g., Master's Degree, Professional Degree, Doctorate Degree)",Female,Republican,NA,3,3,Public_Self_Other,vignette_8,0,1,0,5,5,6,5,5,2,2,2,2,4,4,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
R_UGffaFZTDBrPA53,803,62,White or Caucasian,2,English,NA,Retired,"$30,000 - $39,999","Postgraduate degree (e.g., Master's Degree, Professional Degree, Doctorate Degree)",Female,Republican,NA,3,3,Public_Self_Other,vignette_17,0,1,0,5,5,6,6,6,2,2,2,2,2,4,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
R_XKX7ELhK1yI0syl,804,70,White or Caucasian,2,English,NA,Retired,"$10,000 - $19,999","Postgraduate degree (e.g., Master's Degree, Professional Degree, Doctorate Degree)",Female,Independent,NA,6,5,Public_Self_Self,vignette_2,0,1,1,5,6,6,6,7,2,2,3,2,3,6,6,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
R_XKX7ELhK1yI0syl,804,70,White or Caucasian,2,English,NA,Retired,"$10,000 - $19,999","Postgraduate degree (e.g., Master's Degree, Professional Degree, Doctorate Degree)",Female,Independent,NA,6,5,Public_Self_Self,vignette_5,0,1,1,5,6,6,6,6,2,2,2,2,4,4,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
R_XKX7ELhK1yI0syl,804,70,White or Caucasian,2,English,NA,Retired,"$10,000 - $19,999","Postgraduate degree (e.g., Master's Degree, Professional Degree, Doctorate Degree)",Female,Independent,NA,6,5,Public_Self_Self,vignette_6,0,1,1,5,6,6,5,6,2,2,2,2,5,6,6,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
R_XKX7ELhK1yI0syl,804,70,White or Caucasian,2,English,NA,Retired,"$10,000 - $19,999","Postgraduate degree (e.g., Master's Degree, Professional Degree, Doctorate Degree)",Female,Independent,NA,6,5,Public_Self_Self,vignette_9,0,1,1,5,5,7,5,5,4,5,6,6,6,3,5,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
R_XKX7ELhK1yI0syl,804,70,White or Caucasian,2,English,NA,Retired,"$10,000 - $19,999","Postgraduate degree (e.g., Master's Degree, Professional Degree, Doctorate Degree)",Female,Independent,NA,6,5,Public_Self_Self,vignette_13,0,1,1,6,6,7,6,7,2,3,3,2,4,6,7,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
R_POPsOcYT6pAeyGt,805,39,Native Hawaiian or Other Pacific Islander,3,English,NA,Employed full time (30 hours or more a week),"$50,000 - $74,999",Bachelor's degree,Male,Democrat,NA,6,6,Private_Self_Self,vignette_1,1,1,1,6,6,6,6,6,6,6,6,6,6,6,6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
R_POPsOcYT6pAeyGt,805,39,Native Hawaiian or Other Pacific Islander,3,English,NA,Employed full time (30 hours or more a week),"$50,000 - $74,999",Bachelor's degree,Male,Democrat,NA,6,6,Private_Self_Self,vignette_3,1,1,1,6,6,6,6,6,6,6,6,6,6,6,6,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
R_POPsOcYT6pAeyGt,805,39,Native Hawaiian or Other Pacific Islander,3,English,NA,Employed full time (30 hours or more a week),"$50,000 - $74,999",Bachelor's degree,Male,Democrat,NA,6,6,Private_Self_Self,vignette_7,1,1,1,6,6,6,6,6,6,6,6,6,6,6,6,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
R_POPsOcYT6pAeyGt,805,39,Native Hawaiian or Other Pacific Islander,3,English,NA,Employed full time (30 hours or more a week),"$50,000 - $74,999",Bachelor's degree,Male,Democrat,NA,6,6,Private_Self_Self,vignette_11,1,1,1,6,6,6,6,6,6,6,6,6,6,6,6,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
R_POPsOcYT6pAeyGt,805,39,Native Hawaiian or Other Pacific Islander,3,English,NA,Employed full time (30 hours or more a week),"$50,000 - $74,999",Bachelor's degree,Male,Democrat,NA,6,6,Private_Self_Self,vignette_15,1,1,1,6,6,6,6,6,6,6,6,6,6,6,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
R_TbXye4JolWg9c2t,806,23,White or Caucasian,4,English,NA,Employed full time (30 hours or more a week),"$50,000 - $74,999",Bachelor's degree,Male,Independent,NA,4,4,Private_Self_Self,vignette_2,1,1,1,7,6,1,3,6,1,1,3,1,1,7,5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
R_TbXye4JolWg9c2t,806,23,White or Caucasian,4,English,NA,Employed full time (30 hours or more a week),"$50,000 - $74,999",Bachelor's degree,Male,Independent,NA,4,4,Private_Self_Self,vignette_3,1,1,1,6,5,5,4,7,1,1,4,1,4,6,5,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
R_TbXye4JolWg9c2t,806,23,White or Caucasian,4,English,NA,Employed full time (30 hours or more a week),"$50,000 - $74,999",Bachelor's degree,Male,Independent,NA,4,4,Private_Self_Self,vignette_7,1,1,1,7,7,7,7,6,1,1,1,1,1,3,7,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
R_TbXye4JolWg9c2t,806,23,White or Caucasian,4,English,NA,Employed full time (30 hours or more a week),"$50,000 - $74,999",Bachelor's degree,Male,Independent,NA,4,4,Private_Self_Self,vignette_10,1,1,1,7,7,7,6,7,1,1,1,1,4,4,6,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
R_TbXye4JolWg9c2t,806,23,White or Caucasian,4,English,NA,Employed full time (30 hours or more a week),"$50,000 - $74,999",Bachelor's degree,Male,Independent,NA,4,4,Private_Self_Self,vignette_11,1,1,1,7,7,7,5,6,1,1,1,1,3,4,6,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
R_NY1pwiWrKC7OxMZ,807,34,White or Caucasian,4,English,NA,Employed full time (30 hours or more a week),"$50,000 - $74,999",Bachelor's degree,Male,Democrat,NA,2,3,Public_Self_Self,vignette_2,0,1,1,6,5,7,6,5,6,5,6,6,6,6,5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
R_NY1pwiWrKC7OxMZ,807,34,White or Caucasian,4,English,NA,Employed full time (30 hours or more a week),"$50,000 - $74,999",Bachelor's degree,Male,Democrat,NA,2,3,Public_Self_Self,vignette_3,0,1,1,6,7,7,5,6,6,6,7,5,5,5,6,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
R_NY1pwiWrKC7OxMZ,807,34,White or Caucasian,4,English,NA,Employed full time (30 hours or more a week),"$50,000 - $74,999",Bachelor's degree,Male,Democrat,NA,2,3,Public_Self_Self,vignette_10,0,1,1,6,5,5,5,6,5,7,6,7,6,5,6,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
R_NY1pwiWrKC7OxMZ,807,34,White or Caucasian,4,English,NA,Employed full time (30 hours or more a week),"$50,000 - $74,999",Bachelor's degree,Male,Democrat,NA,2,3,Public_Self_Self,vignette_14,0,1,1,6,5,5,5,6,6,5,7,5,6,6,6,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
R_NY1pwiWrKC7OxMZ,807,34,White or Caucasian,4,English,NA,Employed full time (30 hours or more a week),"$50,000 - $74,999",Bachelor's degree,Male,Democrat,NA,2,3,Public_Self_Self,vignette_16,0,1,1,6,5,5,2,5,5,6,6,7,5,6,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
R_BCUW2r8nYS6fS49,808,34,White or Caucasian,4,English,NA,Employed full time (30 hours or more a week),"$74,999- $99,999",Bachelor's degree,Male,Something else,None,4,4,Public_Other_Self,vignette_2,0,0,1,5,4,4,5,5,2,2,3,4,4,5,6,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
R_BCUW2r8nYS6fS49,808,34,White or Caucasian,4,English,NA,Employed full time (30 hours or more a week),"$74,999- $99,999",Bachelor's degree,Male,Something else,None,4,4,Public_Other_Self,vignette_4,0,0,1,6,6,6,5,6,2,6,2,3,3,2,6,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
R_BCUW2r8nYS6fS49,808,34,White or Caucasian,4,English,NA,Employed full time (30 hours or more a week),"$74,999- $99,999",Bachelor's degree,Male,Something else,None,4,4,Public_Other_Self,vignette_7,0,0,1,5,4,5,5,5,4,5,4,5,5,3,4,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
R_BCUW2r8nYS6fS49,808,34,White or Caucasian,4,English,NA,Employed full time (30 hours or more a week),"$74,999- $99,999",Bachelor's degree,Male,Something else,None,4,4,Public_Other_Self,vignette_10,0,0,1,6,5,5,6,6,3,2,2,2,3,3,5,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
R_BCUW2r8nYS6fS49,808,34,White or Caucasian,4,English,NA,Employed full time (30 hours or more a week),"$74,999- $99,999",Bachelor's degree,Male,Something else,None,4,4,Public_Other_Self,vignette_13,0,0,1,6,6,6,7,5,2,2,2,3,2,2,7,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
R_6zN9ywFZXixF7LX,809,36,White or Caucasian,1,English,NA,Employed full time (30 hours or more a week),"$50,000 - $74,999",Bachelor's degree,Male,Independent,NA,7,7,Public_Other_Self,vignette_1,0,0,1,5,4,6,5,5,4,4,4,4,4,5,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
R_6zN9ywFZXixF7LX,809,36,White or Caucasian,1,English,NA,Employed full time (30 hours or more a week),"$50,000 - $74,999",Bachelor's degree,Male,Independent,NA,7,7,Public_Other_Self,vignette_6,0,0,1,4,3,3,3,5,5,5,5,5,5,5,6,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
R_6zN9ywFZXixF7LX,809,36,White or Caucasian,1,English,NA,Employed full time (30 hours or more a week),"$50,000 - $74,999",Bachelor's degree,Male,Independent,NA,7,7,Public_Other_Self,vignette_7,0,0,1,6,5,6,5,5,4,4,4,4,4,4,4,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
R_6zN9ywFZXixF7LX,809,36,White or Caucasian,1,English,NA,Employed full time (30 hours or more a week),"$50,000 - $74,999",Bachelor's degree,Male,Independent,NA,7,7,Public_Other_Self,vignette_8,0,0,1,5,5,4,4,5,4,4,4,4,5,6,5,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
R_6zN9ywFZXixF7LX,809,36,White or Caucasian,1,English,NA,Employed full time (30 hours or more a week),"$50,000 - $74,999",Bachelor's degree,Male,Independent,NA,7,7,Public_Other_Self,vignette_13,0,0,1,6,5,4,5,6,4,4,4,4,5,5,6,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
R_BXRBLAs0sjv15st,810,31,Other,1,English,NA,Employed part time (up to 29 hours a week),"$50,000 - $74,999",High school / GED,Male,Independent,NA,4,4,Private_Other_Self,vignette_5,1,0,1,7,7,7,4,7,1,1,1,1,1,6,6,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
R_BXRBLAs0sjv15st,810,31,Other,1,English,NA,Employed part time (up to 29 hours a week),"$50,000 - $74,999",High school / GED,Male,Independent,NA,4,4,Private_Other_Self,vignette_10,1,0,1,6,6,7,2,6,2,2,2,2,2,2,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
R_BXRBLAs0sjv15st,810,31,Other,1,English,NA,Employed part time (up to 29 hours a week),"$50,000 - $74,999",High school / GED,Male,Independent,NA,4,4,Private_Other_Self,vignette_13,1,0,1,7,7,7,4,7,1,1,1,1,5,3,5,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
R_BXRBLAs0sjv15st,810,31,Other,1,English,NA,Employed part time (up to 29 hours a week),"$50,000 - $74,999",High school / GED,Male,Independent,NA,4,4,Private_Other_Self,vignette_16,1,0,1,5,5,6,4,5,1,2,1,2,2,6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
R_BXRBLAs0sjv15st,810,31,Other,1,English,NA,Employed part time (up to 29 hours a week),"$50,000 - $74,999",High school / GED,Male,Independent,NA,4,4,Private_Other_Self,vignette_17,1,0,1,7,7,7,4,7,1,1,1,1,4,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
R_6mOJQGFyHFUdSRr,811,72,White or Caucasian,3,English,NA,Self-employed,"$100,000 - $149,999","Postgraduate degree (e.g., Master's Degree, Professional Degree, Doctorate Degree)",Female,Democrat,NA,7,6,Public_Other_Other,vignette_5,0,0,0,7,7,7,7,7,3,3,4,2,7,7,6,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
R_6mOJQGFyHFUdSRr,811,72,White or Caucasian,3,English,NA,Self-employed,"$100,000 - $149,999","Postgraduate degree (e.g., Master's Degree, Professional Degree, Doctorate Degree)",Female,Democrat,NA,7,6,Public_Other_Other,vignette_10,0,0,0,6,7,7,7,7,3,3,6,2,7,7,6,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
R_6mOJQGFyHFUdSRr,811,72,White or Caucasian,3,English,NA,Self-employed,"$100,000 - $149,999","Postgraduate degree (e.g., Master's Degree, Professional Degree, Doctorate Degree)",Female,Democrat,NA,7,6,Public_Other_Other,vignette_12,0,0,0,6,7,7,7,7,5,6,7,5,7,6,7,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
R_6mOJQGFyHFUdSRr,811,72,White or Caucasian,3,English,NA,Self-employed,"$100,000 - $149,999","Postgraduate degree (e.g., Master's Degree, Professional Degree, Doctorate Degree)",Female,Democrat,NA,7,6,Public_Other_Other,vignette_13,0,0,0,7,7,7,7,7,3,1,2,2,7,7,5,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
R_6mOJQGFyHFUdSRr,811,72,White or Caucasian,3,English,NA,Self-employed,"$100,000 - $149,999","Postgraduate degree (e.g., Master's Degree, Professional Degree, Doctorate Degree)",Female,Democrat,NA,7,6,Public_Other_Other,vignette_16,0,0,0,7,7,7,7,7,3,2,2,2,2,7,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
R_4HmiOCzsmXNj0AN,812,29,American Indian/Native American or Alaska Native,0,English,NA,Self-employed,"$74,999- $99,999",Some College,Prefer not to disclose,Something else,political identity is a trap..,4,4,Private_Self_Self,vignette_4,1,1,1,6,4,6,6,6,2,4,4,4,4,4,5,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
R_4HmiOCzsmXNj0AN,812,29,American Indian/Native American or Alaska Native,0,English,NA,Self-employed,"$74,999- $99,999",Some College,Prefer not to disclose,Something else,political identity is a trap..,4,4,Private_Self_Self,vignette_13,1,1,1,6,4,5,6,5,2,3,4,4,5,4,5,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
R_4HmiOCzsmXNj0AN,812,29,American Indian/Native American or Alaska Native,0,English,NA,Self-employed,"$74,999- $99,999",Some College,Prefer not to disclose,Something else,political identity is a trap..,4,4,Private_Self_Self,vignette_14,1,1,1,4,4,4,3,5,3,5,5,5,4,6,4,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
R_4HmiOCzsmXNj0AN,812,29,American Indian/Native American or Alaska Native,0,English,NA,Self-employed,"$74,999- $99,999",Some College,Prefer not to disclose,Something else,political identity is a trap..,4,4,Private_Self_Self,vignette_16,1,1,1,6,4,6,4,6,4,4,4,4,4,4,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
R_4HmiOCzsmXNj0AN,812,29,American Indian/Native American or Alaska Native,0,English,NA,Self-employed,"$74,999- $99,999",Some College,Prefer not to disclose,Something else,political identity is a trap..,4,4,Private_Self_Self,vignette_17,1,1,1,4,4,3,3,2,3,3,2,4,5,4,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
R_4Ix9Qnt3QYnMxkR,813,49,Asian,2,Other (please specify),Japanese,Unemployed and currently looking for work,"$50,000 - $74,999",Bachelor's degree,Female,Independent,NA,4,4,Public_Other_Self,vignette_3,0,0,1,5,4,4,4,4,4,4,4,1,4,7,7,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
R_4Ix9Qnt3QYnMxkR,813,49,Asian,2,Other (please specify),Japanese,Unemployed and currently looking for work,"$50,000 - $74,999",Bachelor's degree,Female,Independent,NA,4,4,Public_Other_Self,vignette_4,0,0,1,7,7,7,7,7,1,1,4,4,4,4,4,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
R_4Ix9Qnt3QYnMxkR,813,49,Asian,2,Other (please specify),Japanese,Unemployed and currently looking for work,"$50,000 - $74,999",Bachelor's degree,Female,Independent,NA,4,4,Public_Other_Self,vignette_5,0,0,1,5,5,4,4,5,4,3,4,4,7,5,4,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
R_4Ix9Qnt3QYnMxkR,813,49,Asian,2,Other (please specify),Japanese,Unemployed and currently looking for work,"$50,000 - $74,999",Bachelor's degree,Female,Independent,NA,4,4,Public_Other_Self,vignette_7,0,0,1,6,5,7,5,7,4,2,4,2,5,4,4,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
R_4Ix9Qnt3QYnMxkR,813,49,Asian,2,Other (please specify),Japanese,Unemployed and currently looking for work,"$50,000 - $74,999",Bachelor's degree,Female,Independent,NA,4,4,Public_Other_Self,vignette_10,0,0,1,6,5,7,5,5,3,2,3,2,5,4,4,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
R_3soI2aepxIOHriS,814,28,White or Caucasian,1,English,NA,Employed full time (30 hours or more a week),"$74,999- $99,999",Bachelor's degree,Male,Republican,NA,3,3,Private_Other_Other,vignette_3,1,0,0,6,6,6,4,5,7,7,1,3,6,1,4,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
R_3soI2aepxIOHriS,814,28,White or Caucasian,1,English,NA,Employed full time (30 hours or more a week),"$74,999- $99,999",Bachelor's degree,Male,Republican,NA,3,3,Private_Other_Other,vignette_4,1,0,0,7,7,3,7,7,1,1,2,1,6,1,7,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
R_3soI2aepxIOHriS,814,28,White or Caucasian,1,English,NA,Employed full time (30 hours or more a week),"$74,999- $99,999",Bachelor's degree,Male,Republican,NA,3,3,Private_Other_Other,vignette_6,1,0,0,2,1,3,2,2,2,3,2,2,2,1,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
R_3soI2aepxIOHriS,814,28,White or Caucasian,1,English,NA,Employed full time (30 hours or more a week),"$74,999- $99,999",Bachelor's degree,Male,Republican,NA,3,3,Private_Other_Other,vignette_9,1,0,0,5,6,6,4,6,5,5,4,5,6,5,6,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
R_3soI2aepxIOHriS,814,28,White or Caucasian,1,English,NA,Employed full time (30 hours or more a week),"$74,999- $99,999",Bachelor's degree,Male,Republican,NA,3,3,Private_Other_Other,vignette_17,1,0,0,7,7,2,7,7,2,1,2,1,3,2,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
R_3t1TIFQs0v0hrLr,815,36,White or Caucasian,1,English,NA,Employed full time (30 hours or more a week),"$10,000 - $19,999",High school / GED,Female,Democrat,NA,7,7,Public_Other_Other,vignette_1,0,0,0,6,5,6,6,6,6,7,7,6,7,6,6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
R_3t1TIFQs0v0hrLr,815,36,White or Caucasian,1,English,NA,Employed full time (30 hours or more a week),"$10,000 - $19,999",High school / GED,Female,Democrat,NA,7,7,Public_Other_Other,vignette_4,0,0,0,5,5,7,7,6,6,6,7,6,6,6,7,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
R_3t1TIFQs0v0hrLr,815,36,White or Caucasian,1,English,NA,Employed full time (30 hours or more a week),"$10,000 - $19,999",High school / GED,Female,Democrat,NA,7,7,Public_Other_Other,vignette_7,0,0,0,6,5,5,5,5,6,6,5,6,6,5,6,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
R_3t1TIFQs0v0hrLr,815,36,White or Caucasian,1,English,NA,Employed full time (30 hours or more a week),"$10,000 - $19,999",High school / GED,Female,Democrat,NA,7,7,Public_Other_Other,vignette_10,0,0,0,7,7,7,6,7,1,1,7,1,7,7,7,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
R_3t1TIFQs0v0hrLr,815,36,White or Caucasian,1,English,NA,Employed full time (30 hours or more a week),"$10,000 - $19,999",High school / GED,Female,Democrat,NA,7,7,Public_Other_Other,vignette_11,0,0,0,5,7,6,6,7,6,6,6,6,7,6,7,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
R_3qOcEf8vfu7zBBv,816,34,Black or African American,1,English,NA,Employed full time (30 hours or more a week),"$74,999- $99,999",Bachelor's degree,Male,Democrat,NA,7,6,Private_Other_Other,vignette_2,1,0,0,6,6,5,5,6,1,1,1,1,1,6,6,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
R_3qOcEf8vfu7zBBv,816,34,Black or African American,1,English,NA,Employed full time (30 hours or more a week),"$74,999- $99,999",Bachelor's degree,Male,Democrat,NA,7,6,Private_Other_Other,vignette_4,1,0,0,7,7,7,7,7,1,1,1,1,2,6,7,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
R_3qOcEf8vfu7zBBv,816,34,Black or African American,1,English,NA,Employed full time (30 hours or more a week),"$74,999- $99,999",Bachelor's degree,Male,Democrat,NA,7,6,Private_Other_Other,vignette_10,1,0,0,7,7,7,7,7,1,1,1,1,2,7,6,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
R_3qOcEf8vfu7zBBv,816,34,Black or African American,1,English,NA,Employed full time (30 hours or more a week),"$74,999- $99,999",Bachelor's degree,Male,Democrat,NA,7,6,Private_Other_Other,vignette_15,1,0,0,5,5,6,5,6,2,2,2,2,2,6,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
R_3qOcEf8vfu7zBBv,816,34,Black or African American,1,English,NA,Employed full time (30 hours or more a week),"$74,999- $99,999",Bachelor's degree,Male,Democrat,NA,7,6,Private_Other_Other,vignette_16,1,0,0,7,6,6,7,7,1,1,1,1,2,7,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
R_3puqC6L9YNvEvXD,817,24,Other,0,English,NA,Student,"$74,999- $99,999",Bachelor's degree,Male,Democrat,NA,7,7,Public_Other_Other,vignette_4,0,0,0,6,6,6,5,6,4,2,2,3,4,5,5,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
R_3puqC6L9YNvEvXD,817,24,Other,0,English,NA,Student,"$74,999- $99,999",Bachelor's degree,Male,Democrat,NA,7,7,Public_Other_Other,vignette_9,0,0,0,5,5,5,4,4,3,3,5,3,4,5,4,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
R_3puqC6L9YNvEvXD,817,24,Other,0,English,NA,Student,"$74,999- $99,999",Bachelor's degree,Male,Democrat,NA,7,7,Public_Other_Other,vignette_12,0,0,0,4,3,4,4,5,4,5,5,4,5,5,4,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
R_3puqC6L9YNvEvXD,817,24,Other,0,English,NA,Student,"$74,999- $99,999",Bachelor's degree,Male,Democrat,NA,7,7,Public_Other_Other,vignette_15,0,0,0,4,4,3,3,4,4,5,5,5,5,5,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
R_3puqC6L9YNvEvXD,817,24,Other,0,English,NA,Student,"$74,999- $99,999",Bachelor's degree,Male,Democrat,NA,7,7,Public_Other_Other,vignette_16,0,0,0,5,6,5,6,6,3,1,2,2,3,5,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
R_3qffmyA5uCb6fXH,818,62,White or Caucasian,1,English,NA,Retired,"$30,000 - $39,999",High school / GED,Female,Democrat,NA,5,7,Public_Self_Self,vignette_1,0,1,1,7,7,7,7,7,1,1,1,1,6,6,6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
R_3qffmyA5uCb6fXH,818,62,White or Caucasian,1,English,NA,Retired,"$30,000 - $39,999",High school / GED,Female,Democrat,NA,5,7,Public_Self_Self,vignette_3,0,1,1,7,7,7,6,7,1,1,1,1,5,6,7,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
R_3qffmyA5uCb6fXH,818,62,White or Caucasian,1,English,NA,Retired,"$30,000 - $39,999",High school / GED,Female,Democrat,NA,5,7,Public_Self_Self,vignette_4,0,1,1,7,7,7,6,7,1,1,1,1,6,3,7,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
R_3qffmyA5uCb6fXH,818,62,White or Caucasian,1,English,NA,Retired,"$30,000 - $39,999",High school / GED,Female,Democrat,NA,5,7,Public_Self_Self,vignette_6,0,1,1,7,7,7,6,7,2,1,2,1,7,6,6,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
R_3qffmyA5uCb6fXH,818,62,White or Caucasian,1,English,NA,Retired,"$30,000 - $39,999",High school / GED,Female,Democrat,NA,5,7,Public_Self_Self,vignette_7,0,1,1,7,6,7,6,6,2,1,1,1,6,5,6,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
